year,selling_price,km_driven,fuel,seller_type,transmission,owner,selling_price
2011,120600.0,120000,1,0,0,0,120600.0
2008,180900.0,120000,1,0,0,1,180900.0
2010,247900.00000000003,97000,0,0,0,1,247900.00000000003
2018,737000.0,70000,1,0,0,0,737000.0
2004,80400.0,120000,1,0,0,1,80400.0
2013,288100.0,88000,1,0,0,1,288100.0
2014,368500.0,38406,1,1,0,0,368500.0
2014,214400.0,54350,0,1,0,0,214400.0
2015,261300.00000000003,32260,0,1,0,0,261300.00000000003
2014,368500.0,58231,1,1,0,0,368500.0
2012,247900.00000000003,59858,0,1,0,0,247900.00000000003
2010,127300.00000000001,73350,0,1,0,0,127300.00000000001
2013,341699.33,88473,1,1,0,0,341699.33
2013,301500.0,96987,0,1,0,0,301500.0
2016,3685000.0,77350,1,1,1,0,3685000.0
2015,368500.0,61187,1,1,0,0,368500.0
2009,268000.0,68350,1,1,0,0,268000.0
2015,391950.0,81150,1,1,0,0,391950.0
2019,335000.0,30000,0,0,0,0,335000.0
2015,536000.0,30000,0,0,0,0,536000.0
2009,177550.0,120000,1,0,0,1,177550.0
2012,117250.0,180000,1,0,0,0,117250.0
2007,83750.0,50000,0,0,0,1,83750.0
2010,110550.0,80000,1,0,0,0,110550.0
2011,100500.0,280000,1,0,0,0,100500.0
2015,686750.0,90000,1,0,0,1,686750.0
2014,690100.0,250000,1,0,0,1,690100.0
2012,254600.00000000003,90000,1,0,0,3,254600.00000000003
2010,167500.0,110000,1,0,0,2,167500.0
2000,56950.0,80000,0,0,0,1,56950.0
2016,335000.0,35000,1,0,0,0,335000.0
2018,234500.0,15000,0,0,0,0,234500.0
2010,127300.00000000001,52000,0,0,0,1,127300.00000000001
2009,629800.0,140000,1,0,0,0,629800.0
2013,318250.0,60000,0,0,0,1,318250.0
2018,201000.0,17000,0,0,0,0,201000.0
2016,167500.0,70000,0,0,0,2,167500.0
2001,62310.00000000001,97000,0,0,0,3,62310.00000000001
2012,194300.0,125000,1,0,0,1,194300.0
2010,50250.0,300000,0,0,0,2,50250.0
2015,670000.0,120000,1,0,0,1,670000.0
2015,368500.0,87000,1,0,0,0,368500.0
2010,190950.0,75000,1,0,0,2,190950.0
2014,160800.0,60000,0,0,0,1,160800.0
2015,569500.0,25000,0,0,0,0,569500.0
2016,435500.0,26000,0,0,0,0,435500.0
2017,244550.00000000003,78000,2,0,0,0,244550.00000000003
2016,435500.0,26000,0,0,0,0,435500.0
2015,174200.0,35000,0,0,0,0,174200.0
2014,167500.0,100000,0,0,0,0,167500.0
2007,368500.0,80000,0,0,0,1,368500.0
2004,46900.0,90000,0,0,0,3,46900.0
2013,150750.0,80000,1,0,0,0,150750.0
2002,97150.0,100000,0,0,0,0,97150.0
2018,623100.0,20000,1,0,0,0,623100.0
2019,368500.0,51000,0,0,0,0,368500.0
2008,56950.0,120000,0,0,0,1,56950.0
2014,187600.0,55000,0,0,0,0,187600.0
2018,241200.0,6000,0,0,0,0,241200.0
2011,100500.0,40000,0,0,0,1,100500.0
2017,603000.0,15000,0,0,1,0,603000.0
2005,80400.0,50000,1,0,0,1,80400.0
2010,144050.0,90000,0,0,0,1,144050.0
2013,368500.0,38500,1,0,0,0,368500.0
2018,519250.00000000006,35000,0,0,0,0,519250.00000000006
2001,274699.33,49359,0,0,0,2,274699.33
2005,43550.0,70000,0,0,0,1,43550.0
2008,134000.0,90000,0,0,0,1,134000.0
2010,160800.0,50000,0,0,0,1,160800.0
2012,536000.0,108731,1,0,0,0,536000.0
2010,268000.0,120000,1,0,0,0,268000.0
2012,154099.33000000002,40000,0,0,0,1,154099.33000000002
2014,388600.0,120000,1,0,0,0,388600.0
2005,117250.0,100000,0,0,0,3,117250.0
2012,167500.0,110000,1,0,0,3,167500.0
2014,214400.0,80000,0,0,0,0,214400.0
2013,201000.0,90000,1,0,0,0,201000.0
2017,536000.0,60000,1,0,0,0,536000.0
2009,164150.0,75000,1,1,1,0,164150.0
2018,201000.0,20000,0,0,0,0,201000.0
2017,234500.0,80000,1,0,0,0,234500.0
2006,46900.0,105700,0,0,0,0,46900.0
2017,288769.33,14000,0,1,0,0,288769.33
2010,53600.0,70000,0,0,0,0,53600.0
2019,224450.0,28000,0,1,0,0,224450.0
2017,234500.0,51000,0,1,0,0,234500.0
2018,211050.0,56000,0,1,0,0,211050.0
2019,737000.0,35000,1,0,1,0,737000.0
2005,53600.0,24000,0,0,0,0,53600.0
2014,190950.0,64000,0,1,0,1,190950.0
2009,67000.0,120000,1,0,0,2,67000.0
2011,150750.0,37091,0,0,0,0,150750.0
2017,3015000.0,80000,1,0,1,0,3015000.0
2018,214400.0,38900,0,0,0,2,214400.0
2016,836830.0,60000,1,0,0,2,836830.0
2008,80400.0,110000,0,0,0,2,80400.0
2011,134000.0,100000,1,0,0,1,134000.0
2016,771170.0,85000,1,0,0,0,771170.0
2012,80400.0,140000,1,0,0,0,80400.0
2017,147400.0,20000,0,0,0,0,147400.0
2017,502500.00000000006,15000,0,0,0,0,502500.00000000006
2018,525280.0,40000,1,0,0,0,525280.0
2017,335000.0,50000,0,0,0,0,335000.0
2018,234500.0,20000,0,0,0,0,234500.0
2018,938000.0,50000,1,0,1,0,938000.0
2014,402000.0,100000,1,0,0,1,402000.0
2019,351750.0,9400,0,0,0,0,351750.0
2017,623100.0,12000,1,0,0,0,623100.0
2017,294800.0,14100,2,1,0,0,294800.0
2016,291449.33,21000,0,1,0,0,291449.33
2011,167500.0,28000,0,1,0,0,167500.0
2017,629800.0,35000,1,1,0,0,629800.0
2017,703500.0,31000,1,1,1,0,703500.0
2016,552750.0,58000,1,1,0,0,552750.0
2012,154099.33000000002,25000,0,0,0,0,154099.33000000002
2011,251250.00000000003,72000,0,1,0,0,251250.00000000003
2013,428800.0,89000,1,1,0,0,428800.0
2012,536000.0,160000,1,1,0,0,536000.0
2012,87100.0,30000,0,0,0,2,87100.0
2014,201000.0,37555,0,1,0,0,201000.0
2018,294800.0,14000,0,1,0,0,294800.0
2014,398650.0,56600,2,1,0,0,398650.0
2013,301500.0,110000,1,0,0,0,301500.0
2017,462300.0,50000,1,0,0,0,462300.0
2019,201000.0,5000,0,0,0,0,201000.0
2014,113900.0,100000,0,0,0,1,113900.0
2012,187600.0,120000,1,0,0,0,187600.0
2009,147400.0,67580,0,0,0,1,147400.0
2009,93800.0,100000,0,0,0,2,93800.0
2004,30150.0,60000,0,0,0,0,30150.0
2014,134000.0,125000,1,0,0,1,134000.0
2008,217750.0,120000,1,0,0,1,217750.0
2010,201000.0,130000,1,0,0,1,201000.0
2009,80400.0,250000,0,0,0,1,80400.0
2016,358450.0,52600,1,0,0,0,358450.0
2014,348400.0,82000,1,0,0,0,348400.0
2017,368500.0,19890,0,1,1,0,368500.0
2015,187600.0,40000,1,0,0,0,187600.0
2013,150750.0,78000,1,1,0,0,150750.0
2015,502500.00000000006,48238,0,2,1,0,502500.00000000006
2016,358450.0,38365,0,1,0,0,358450.0
2016,837500.0,23670,1,2,0,0,837500.0
2017,435500.0,49834,0,2,0,0,435500.0
2013,197650.0,57353,0,2,0,0,197650.0
2015,321600.0,68308,1,2,0,0,321600.0
2015,385250.0,63240,1,2,0,0,385250.0
2016,341699.33,60000,1,0,0,0,341699.33
2008,46230.0,100000,0,0,0,0,46230.0
2013,134000.0,60000,0,0,0,0,134000.0
2012,300830.0,90000,1,0,0,0,300830.0
2020,285420.0,1000,1,0,0,0,285420.0
2017,435500.0,6000,0,0,0,0,435500.0
2017,174200.0,50000,1,0,0,0,174200.0
2015,197650.0,90000,1,0,0,2,197650.0
2017,174200.0,30000,0,1,0,0,174200.0
2012,80400.0,140000,1,0,0,0,80400.0
2007,103850.0,65000,0,1,0,0,103850.0
2015,301500.0,38000,1,0,0,0,301500.0
2012,214400.0,80000,1,0,0,0,214400.0
2007,82410.0,50000,0,0,0,1,82410.0
2006,53600.0,110000,0,0,0,0,53600.0
2012,147400.0,90000,0,0,0,1,147400.0
2018,435500.0,37000,1,1,0,0,435500.0
2018,190950.0,30000,0,1,0,0,190950.0
2018,485750.0,26000,0,1,1,0,485750.0
2010,64990.00000000001,128000,0,0,0,0,64990.00000000001
2016,418750.0,30000,0,1,0,0,418750.0
2016,368500.0,23000,0,1,0,0,368500.0
2012,87100.0,120000,1,0,0,0,87100.0
2012,160800.0,40000,0,1,0,0,160800.0
2014,402000.0,27000,1,1,0,0,402000.0
2012,234500.0,65000,1,1,0,0,234500.0
2015,164150.0,32000,0,1,0,0,164150.0
2009,133330.0,52536,0,0,0,0,133330.0
2011,221100.0,100000,1,0,0,1,221100.0
2009,100500.0,80000,0,0,0,0,100500.0
2016,621759.3300000001,90000,1,0,0,0,621759.3300000001
2003,46900.0,60000,0,0,0,3,46900.0
2015,267330.0,55000,1,1,0,0,267330.0
2015,234500.0,90000,1,0,0,0,234500.0
2006,83750.0,50000,1,0,0,1,83750.0
2008,100500.0,90000,0,0,0,1,100500.0
2015,167500.0,25000,0,0,0,0,167500.0
2014,452250.0,61000,1,1,0,0,452250.0
2018,636500.0,30000,1,0,0,0,636500.0
2018,274699.33,45000,2,0,0,0,274699.33
2011,150750.0,60000,1,0,0,0,150750.0
2008,234500.0,75000,0,0,0,1,234500.0
2005,34244.37,140000,0,0,0,2,34244.37
2013,194300.0,56000,1,1,0,0,194300.0
2006,207700.0,62000,4,1,1,1,207700.0
2007,142040.0,58000,1,1,0,1,142040.0
2013,603000.0,49000,1,1,1,1,603000.0
2011,148070.0,56000,1,1,0,1,148070.0
2013,452250.0,73000,1,1,0,0,452250.0
2014,282070.0,69000,1,1,0,0,282070.0
2008,234500.0,10000,0,0,0,0,234500.0
2010,93800.0,110000,2,0,0,0,93800.0
2002,60300.0,116000,1,0,0,1,60300.0
2018,556100.0,40000,1,0,0,0,556100.0
2009,120600.0,30000,0,0,0,0,120600.0
2009,140700.0,109000,1,0,0,1,140700.0
2017,469000.0,90000,1,0,0,0,469000.0
2014,30150.0,7000,0,0,0,1,30150.0
2012,83750.0,120000,1,0,0,0,83750.0
2017,355100.0,64916,0,0,0,0,355100.0
2018,536000.0,37161,1,1,0,0,536000.0
2016,388600.0,15000,0,0,0,0,388600.0
2012,938000.0,118000,1,0,1,1,938000.0
2018,201000.0,50852,0,0,0,0,201000.0
2016,201000.0,30000,0,0,0,0,201000.0
2015,469000.0,77000,1,0,0,0,469000.0
2012,167500.0,70000,0,0,0,2,167500.0
2016,335000.0,120000,1,0,0,0,335000.0
2009,286760.0,40000,0,0,1,2,286760.0
2019,938000.0,33000,1,0,0,0,938000.0
2013,146730.0,53500,0,0,0,2,146730.0
2017,335000.0,40000,1,0,0,0,335000.0
2014,348400.0,82000,1,0,0,0,348400.0
2016,341699.33,60000,1,0,0,0,341699.33
2019,372520.0,24000,0,0,0,0,372520.0
2014,150750.0,120000,1,0,0,0,150750.0
2013,217750.0,65000,1,1,0,0,217750.0
2013,244550.00000000003,65000,1,1,0,0,244550.00000000003
2015,569500.0,84000,1,1,0,0,569500.0
2013,234500.0,75000,1,1,0,0,234500.0
2007,150750.0,50000,1,1,0,0,150750.0
2011,90450.0,50000,0,0,0,0,90450.0
2007,93800.0,49000,0,1,0,0,93800.0
2016,445550.0,560000,1,1,0,0,445550.0
2015,184250.0,14365,0,1,0,0,184250.0
2017,1842500.0,41000,1,0,1,0,1842500.0
2013,324949.33,65000,1,1,0,0,324949.33
2015,378550.0,65000,1,1,0,0,378550.0
2013,284750.0,61083,1,1,0,0,284750.0
2013,619750.0,75000,1,0,0,0,619750.0
2012,378550.0,72000,1,1,0,0,378550.0
2014,351750.0,65000,1,1,0,0,351750.0
2010,274699.33,60000,0,0,0,0,274699.33
2018,381900.0,5000,0,0,0,0,381900.0
2007,107200.0,80000,0,0,0,2,107200.0
2017,501830.00000000006,51500,1,0,0,1,501830.00000000006
2010,201000.0,120000,1,0,0,2,201000.0
2014,368500.0,79800,1,1,0,0,368500.0
2015,368500.0,97000,1,1,0,1,368500.0
2019,837500.0,6590,1,1,0,0,837500.0
2017,469000.0,49957,1,1,0,0,469000.0
2017,402000.0,43235,1,1,0,0,402000.0
2018,619750.0,50699,1,1,0,0,619750.0
2016,1206000.0,126000,1,1,1,0,1206000.0
2015,308199.33,140730,1,1,0,1,308199.33
2015,378550.0,46000,0,0,0,0,378550.0
2013,113900.0,80000,0,0,0,2,113900.0
2001,100500.0,256000,1,1,0,0,100500.0
2008,197650.0,120000,1,0,0,0,197650.0
2018,549399.3300000001,40000,1,0,0,0,549399.3300000001
2019,549399.3300000001,40000,1,0,0,0,549399.3300000001
2015,214400.0,40000,0,0,0,0,214400.0
2015,368500.0,135000,1,0,0,1,368500.0
2015,368500.0,50000,1,0,0,0,368500.0
2017,395300.0,98000,1,0,0,0,395300.0
2014,703500.0,70000,1,0,0,0,703500.0
2017,636500.0,50000,1,0,0,0,636500.0
2017,670000.0,30000,1,0,0,0,670000.0
2013,335000.0,120000,1,0,0,0,335000.0
2017,301500.0,70000,1,0,0,0,301500.0
2017,482400.0,35000,1,0,0,0,482400.0
2015,261300.00000000003,70000,1,0,0,1,261300.00000000003
2014,335000.0,35000,1,0,0,0,335000.0
2016,1675000.0,70000,0,0,1,1,1675000.0
2017,522600.00000000006,50000,1,0,0,0,522600.00000000006
2015,324949.33,90000,1,0,0,1,324949.33
2012,281400.0,90000,1,0,0,1,281400.0
2015,820750.0,70000,1,0,0,0,820750.0
2015,234500.0,50000,1,0,0,1,234500.0
2015,234500.0,120000,1,0,0,2,234500.0
2011,536000.0,230000,1,0,0,0,536000.0
2004,83750.0,70000,0,0,1,1,83750.0
2010,50250.0,100000,1,0,0,2,50250.0
2018,341699.33,15000,0,0,0,0,341699.33
2014,144050.0,80000,1,0,0,2,144050.0
2018,311550.0,25000,1,0,0,0,311550.0
2017,418750.0,52000,0,1,0,0,418750.0
2017,328300.0,66000,1,1,0,0,328300.0
2017,589600.0,64000,1,1,0,0,589600.0
2013,194300.0,49000,0,0,0,0,194300.0
2006,77719.33,100000,1,0,0,1,77719.33
2017,458950.0,72000,1,1,0,0,458950.0
2009,201000.0,50000,0,0,0,0,201000.0
2017,455600.0,44000,1,1,0,0,455600.0
2014,321600.0,101000,1,1,0,0,321600.0
2016,422100.0,55000,1,1,0,0,422100.0
2007,127300.00000000001,115000,0,1,0,1,127300.00000000001
2015,335000.0,100000,1,1,0,0,335000.0
2014,569500.0,52000,1,1,0,1,569500.0
2011,234500.0,105000,1,1,0,0,234500.0
2013,284750.0,170000,1,1,0,0,284750.0
2015,331650.0,105000,1,1,0,0,331650.0
2017,596300.0,60000,1,0,0,1,596300.0
2018,737000.0,25000,1,0,1,1,737000.0
2014,435500.0,218000,1,0,0,1,435500.0
2018,311550.0,25000,1,0,0,0,311550.0
2017,418750.0,52000,0,1,0,0,418750.0
2017,328300.0,66000,1,1,0,0,328300.0
2017,589600.0,64000,1,1,0,0,589600.0
2013,194300.0,49000,0,0,0,0,194300.0
2006,77719.33,100000,1,0,0,1,77719.33
2017,458950.0,72000,1,1,0,0,458950.0
2009,201000.0,50000,0,0,0,0,201000.0
2017,455600.0,44000,1,1,0,0,455600.0
2014,321600.0,101000,1,1,0,0,321600.0
2016,422100.0,55000,1,1,0,0,422100.0
2007,127300.00000000001,115000,0,1,0,1,127300.00000000001
2015,335000.0,100000,1,1,0,0,335000.0
2014,569500.0,52000,1,1,0,1,569500.0
2011,234500.0,105000,1,1,0,0,234500.0
2013,284750.0,170000,1,1,0,0,284750.0
2015,331650.0,105000,1,1,0,0,331650.0
2017,596300.0,60000,1,0,0,1,596300.0
2018,737000.0,25000,1,0,1,1,737000.0
2014,435500.0,218000,1,0,0,1,435500.0
2009,156110.0,58000,0,0,0,2,156110.0
2015,201000.0,110000,1,0,0,1,201000.0
2020,411380.0,1000,0,0,0,0,411380.0
2010,167500.0,100000,0,0,0,1,167500.0
2010,167500.0,110000,0,0,0,1,167500.0
2011,134000.0,40000,0,0,0,0,134000.0
2013,194300.0,52000,0,0,0,0,194300.0
2013,214400.0,80000,0,0,0,1,214400.0
2006,97150.0,52000,0,0,0,1,97150.0
2005,67000.0,124000,0,0,0,1,67000.0
2010,87100.0,210000,1,0,0,1,87100.0
2006,97150.0,66000,0,0,1,1,97150.0
2008,73700.0,120000,0,0,0,2,73700.0
2019,455600.0,40000,1,0,0,0,455600.0
2004,25125.0,90000,0,0,0,1,25125.0
2011,134000.0,120000,1,0,0,1,134000.0
2012,201000.0,110000,1,0,0,0,201000.0
2005,53600.0,56580,0,1,0,0,53600.0
2015,495800.00000000006,45000,1,1,1,0,495800.00000000006
2015,422100.0,50000,1,0,0,0,422100.0
2005,46900.0,68500,0,1,0,0,46900.0
2019,324949.33,5007,0,1,1,0,324949.33
2013,109880.0,30000,0,0,0,0,109880.0
2008,93800.0,70000,0,0,1,0,93800.0
2011,669330.0,49600,1,1,1,0,669330.0
2005,37520.0,23000,0,0,0,1,37520.0
2006,703500.0,30000,1,1,1,0,703500.0
2010,127300.00000000001,38000,0,1,0,0,127300.00000000001
2018,2612330.0,22000,1,1,1,0,2612330.0
2011,100500.0,40000,1,0,0,1,100500.0
2011,157450.0,43100,0,1,0,0,157450.0
2019,401330.0,15000,1,0,0,2,401330.0
2018,134000.0,35000,0,0,0,0,134000.0
2017,234500.0,10171,0,1,0,0,234500.0
2015,311550.0,41123,1,1,0,0,311550.0
2017,1273000.0,20118,0,1,1,0,1273000.0
2019,670000.0,15000,1,0,0,0,670000.0
2019,1876000.0,10000,1,0,1,0,1876000.0
2015,314900.0,170000,1,0,0,0,314900.0
2017,278050.0,20000,0,0,0,0,278050.0
2014,335000.0,82000,1,0,0,0,335000.0
2013,100500.0,60000,0,0,0,1,100500.0
2005,63650.00000000001,50000,0,0,0,1,63650.00000000001
2012,268000.0,70000,1,0,0,0,268000.0
2008,77049.33,66782,0,0,0,1,77049.33
2006,50250.0,130000,0,0,0,0,50250.0
2013,335000.0,120000,1,0,0,0,335000.0
2014,130650.00000000001,75000,0,0,0,1,130650.00000000001
2015,103850.0,40000,0,0,0,0,103850.0
2000,43550.0,90000,0,0,0,1,43550.0
2005,43550.0,150000,0,0,0,2,43550.0
2015,127300.00000000001,60000,0,0,0,1,127300.00000000001
2012,134000.0,112198,1,0,0,1,134000.0
2010,107200.0,60000,0,0,0,1,107200.0
2010,100500.0,130000,1,0,0,1,100500.0
2015,355100.0,175000,1,0,0,2,355100.0
2015,502500.00000000006,120000,1,0,0,0,502500.00000000006
2012,150750.0,90000,1,0,0,1,150750.0
2012,402000.0,170000,1,0,0,0,402000.0
2014,274699.33,80000,1,0,0,1,274699.33
2014,274699.33,80000,1,0,0,1,274699.33
2009,73700.0,83000,0,0,0,1,73700.0
2016,579550.0,90000,1,0,0,0,579550.0
2016,150750.0,40000,0,0,0,0,150750.0
